Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:438071


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
438071;1;01/08/2014;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2014;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2014;1;"11,0";"11,8";25;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"0,0";"0,8";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2014;1;"14,8";"88,5";12;10;1;1;1;;;"10,0";"2,0";"0,0";"9,0";"0,0";"7,0";"0,0";"6,2";"0,0";"0,0";"0,0";"14,8";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,5";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2014;1;"27,0";"121,5";8;12;1;1;1;;;"7,0";"7,0";"0,0";"0,0";"0,0";"20,0";"0,0";"27,0";"5,0";"12,0";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"3,0";"15,0";"5,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2014;1;"35,0";"216,4";13;14;1;1;1;;;"0,0";"0,0";"0,0";"5,4";"0,0";"0,0";"21,0";"0,0";"0,0";"9,0";"18,0";"24,5";"35,0";"24,5";"17,0";"15,0";"5,0";"0,0";"20,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"8,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2014;1;"36,0";"137,2";19;9;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";"4,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"31,0";"5,0";"0,0";"36,0";"21,0";"13,2";"13,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2014;1;"15,0";"36,2";30;3;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"0,0";"15,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2013;1;"11,4";"19,4";20;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2013;1;"35,0";"35,0";4;1;1;1;1;;;"0,0";"0,0";"0,0";"35,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2013;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2013;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2013;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2013;1;"29,0";"56,0";10;3;1;1;1;;;"0,0";"0,0";"0,0";"13,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2013;1;"50,0";"158,8";21;8;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,0";"0,0";"7,0";"0,0";"0,0";"1,5";"1,0";"10,3";"0,0";"0,0";"0,0";"0,0";"0,0";"50,0";"25,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2013;1;"18,0";"57,7";9;6;1;1;1;;;"13,0";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2013;1;"38,6";"129,9";20;11;1;1;1;;;"0,0";"0,0";"0,0";"4,0";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"16,1";"38,6";"0,0";"0,0";"7,0";"11,4";"22,0";"7,8";"4,0";"0,0";"0,0";"13,2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2013;1;"48,0";"83,8";20;5;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"48,0";"0,0";"0,0";"0,0";"0,0";"15,0";"0,0";"3,0";"15,6";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2013;1;"15,0";"43,2";17;5;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"15,0";"0,0";"1,8";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2013;1;"16,2";"30,8";9;4;1;1;1;;;"0,0";"0,0";"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2012;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2012;1;"6,0";"12,0";25;3;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2012;1;"21,5";"36,9";17;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,4";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2012;1;"5,0";"17,8";10;6;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"2,8";"5,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"3,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2012;1;"109,0";"221,1";26;10;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,8";"17,0";"19,0";"11,0";"0,0";"0,0";"7,0";"10,2";"11,0";"109,0";"0,0";"22,1";"1,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2012;1;"27,0";"50,0";19;3;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,0";"8,0";"0,0";"0,0";"0,0";"0,0";"15,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2011;1;"26,0";"26,0";23;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"26,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2011;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2011;1;"38,0";"42,0";21;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,0";"38,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2011;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2011;1;"21,0";"21,0";1;1;1;1;1;;;"21,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2011;1;"24,0";"40,0";13;3;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"24,0";"0,0";"0,0";"0,0";"0,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2011;1;"12,0";"19,0";22;2;1;1;1;;;"0,0";"0,0";"0,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2011;1;"34,3";"128,6";4;13;1;1;1;;;"0,0";"8,0";"0,0";"34,3";"8,0";"7,4";"8,6";"0,0";"0,0";"1,5";"26,0";"0,0";"0,0";"0,0";"0,0";"1,6";"1,3";"0,0";"15,3";"7,6";"0,0";"0,0";"0,0";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2011;1;"33,0";"178,4";25;17;1;1;1;;;"0,0";"16,0";"18,0";"14,0";"10,0";"0,0";"0,0";"0,0";"13,0";"0,0";"11,0";"1,4";"3,6";"15,6";"0,0";"6,0";"1,0";"0,0";"16,7";"0,0";"2,0";"2,5";"0,0";"0,0";"33,0";"0,0";"7,2";"0,0";"7,4";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2011;1;"37,0";"144,8";9;12;1;1;1;;;"0,0";"17,0";"0,0";"0,0";"11,0";"0,0";"3,0";"8,0";"37,0";"4,0";"0,0";"17,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"0,0";"0,0";"8,8";"7,0";"0,0";"4,0";"0,0";"19,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2011;1;"48,0";"151,0";28;12;1;1;1;;;"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"0,0";"0,0";"12,0";"0,0";"3,0";"18,0";"11,0";"9,0";"2,0";"1,0";"0,0";"0,0";"22,0";"11,0";"48,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2011;1;"41,0";"197,1";24;15;1;1;1;;;"0,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"18,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"27,0";"2,0";"26,0";"0,0";"41,0";"10,0";"6,0";"0,0";"15,0";"13,0";"3,0";"10,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2010;1;"60,0";"101,0";18;4;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,0";"0,0";"0,0";"0,0";"60,0";"5,0";"0,0";"0,0";"0,0";"13,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2010;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2010;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2010;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2010;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2010;1;"3,2";"3,2";19;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2010;1;"40,0";"40,0";5;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"40,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2010;1;"31,0";"41,8";13;5;1;1;1;;;"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2010;1;"43,0";"206,7";10;14;1;1;1;;;"0,0";"16,0";"15,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"43,0";"23,0";"2,4";"24,8";"0,0";"0,0";"6,0";"9,0";"3,0";"14,0";"38,5";"0,0";"0,0";"2,0";"6,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2010;1;"26,0";"92,8";29;9;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"7,0";"0,0";"0,0";"0,0";"14,0";"25,0";"0,0";"11,8";"0,0";"0,0";"0,0";"4,0";"3,0";"26,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2010;1;"13,0";"20,0";13;3;1;1;1;;;"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2010;1;"18,0";"67,4";4;8;1;1;1;;;"0,0";"8,0";"5,0";"18,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"16,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"0,0";"6,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2009;1;"0,0";"0,0";1;0;1;1;1;"0,0";;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
438071;1;01/11/2009;1;"0,0";"0,0";1;0;1;1;1;"0,0";;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
438071;1;01/10/2009;1;"0,0";"0,0";1;0;1;1;1;"0,0";;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
